Date,WTI CRUDE,NATURAL GAS,GOLD,CORN,WHEAT,SOYBEANS,COPPER,SILVER
2000-02-03,0.0172728295777733,-0.0369181829742664,0.0080405956702067,-0.0125357766949809,-0.0136988443581618,-0.0128906098310777,0.004246290881451,0.0091186042164344
2000-02-04,0.027794225394679,0.0307374688792398,0.077682951134995,0.0079954737761971,0.0127265545392232,0.0089419373756616,0.0018143337302399,0.052313953368174
2000-02-07,-0.0129214299990358,-0.0678993776655801,-0.0277659515962707,0.0079320529199042,0.0067862596843584,0.0019762852282116,-0.0006044122275267,-0.0528814365953582
2000-02-08,-0.0152296196634789,-0.0264994742710603,-0.0089835906124706,-0.0011293055971517,0.0019305025300582,-0.0124163502248952,-0.0085003547653925,0.0103530336499024
2000-02-09,0.0264146366545956,0.0178753518269632,0.0227995998510444,0.0056338177182562,0.0238219935723567,0.0069721397970505,0.0024360547978811,0.0167134809737405
2000-02-10,0.0226813846819244,0.020265697459583,0.032463078824005,0.0133930573364384,0.0232676853193254,0.0181957319098762,0.0329075460558069,-0.0009212345193208
2000-02-11,0.0003397316152944,-0.0085238795828999,-0.0162605208717803,-0.0167695377530447,-0.0083141356522666,-0.0152224888870389,-0.0053113137548129,-0.0139213385186081
2000-02-14,0.0271418906161748,-0.0113481945691014,-0.0083925605581489,0.0022522532043254,-0.00278681090718,-0.0004949270083702,-0.0011841327612167,-0.0150661983546442
2000-02-15,-0.0063008001520219,0.0298529631496811,-0.0222886971804276,0.0,-0.010285270660173,0.0073983074814449,-0.0203477995722658,-0.0022796362455814
2000-02-16,-0.0003327233436118,-0.0208421284292844,0.0026481313058814,0.0033688970661049,-0.002823531287607,-0.0024600258408629,0.0012084593615683,0.0088990457582569
2000-02-17,-0.0198292499467322,0.0393857061414535,-0.0036429912785012,-0.0078784875720803,-0.0104216954624138,0.0009847366625397,0.0096154586994419,-0.0075686264800076
2000-02-18,0.0016957779203639,-0.0128303646857048,0.0125290132179065,-0.0033955890011378,0.0085349024498375,0.012714107695622,-0.004796172263493,0.0034129725962401
2000-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-22,0.0037206198848043,-0.0458510769624697,0.0013097578820637,-0.0056850636346084,-0.0094877372051094,-0.0029197101033346,-0.0054233335699905,0.0018910746936717
2000-02-23,-0.0077953284088265,0.0059464991877261,-0.0171621374023862,-0.0184124879444516,-0.0290155751735721,-0.0261678717902595,0.0138015992159881,-0.0056839865042086
2000-02-24,0.0195424008977456,0.0074818226545495,-0.0043369542540769,0.0046350025041483,0.0,0.0094598664131542,-0.0059773041084594,-0.0178285178513042
2000-02-25,0.0125996361769358,0.02096350061845,-0.0206053566188346,-0.0139699594402005,-0.0268539259378517,-0.0149778136970351,-0.023045289117884,-0.0254666064370605
2000-02-28,-0.0072751643632975,0.0313884720886173,0.0040871991502697,-0.0058789116997761,-0.0142134372500555,0.001507916847677,-0.0426129634011766,0.0015860431556349
2000-02-29,0.0099076107666697,0.0275398348469715,0.0,0.0140517534556501,0.0101730277130505,0.007007035676473,0.0076530985777172,0.0
2000-03-01,0.043093484372545,0.0193693286436362,-0.0030638321839324,-0.0011634672632974,0.00303183658212,-0.0095214951355515,0.0057016309036635,0.0049402333456409
2000-03-02,-0.0025212745785951,-0.0114327790478998,-0.0123500712081003,0.0069605849476239,-0.0020202027072757,0.0100201239167629,-0.0069730868918602,-0.0128957247867556
2000-03-03,-0.0056962179336461,0.0149788820546505,0.0020689662552797,0.0103508687236555,0.0010106115059231,0.0049726606693782,0.0069730868918602,0.0180078082752213
2000-03-06,0.0210401857950537,0.0088106296821548,-0.0031050568332009,0.0147646066540438,0.0090498355199182,0.0083971844370873,0.0025236606453969,-0.0090623157632472
2000-03-07,0.0588316213543786,-0.0180567837472427,0.014749024007191,-0.0170555584005995,0.0010005003335828,-0.011875448813412,-0.0120445196160558,0.0031614331804408
2000-03-08,-0.0878374379252853,-0.0323135756417068,-0.0112995552539336,0.0057175684632033,0.0079681696491773,0.0064500347654821,-0.0070400290763548,0.0015769764750448
2000-03-09,0.013661848709499,0.0276582404660045,0.0078889107471997,0.0056850636346084,0.0088889474172457,0.0029629651306573,0.01276341512904,0.0039315953926475
2000-03-10,0.0022064626761055,-0.0043165534649742,-0.0092672707173209,-0.0034071583216146,-0.0168571170664231,-0.013902905168992,-0.0089172565415618,-0.0064954465160296
2000-03-13,0.0081530711896333,0.0305313029391214,0.0051590828100271,0.0169208774883378,0.0148886124937508,0.0261549574768515,-0.0019212301778938,0.0
2000-03-14,-0.0103595338657389,-0.0179930767096545,-0.0061941010152422,0.0232182901020072,0.0224071722499461,0.0130657556764299,0.0171596202828263,0.0055139958532848
2000-03-15,-0.0310872654233582,0.0200887812838734,-0.0003452442637428,0.0312021008699794,0.0350248768359291,0.0095694510161505,0.0100314320831438,0.0068500121064034
2000-03-16,0.011972315791191,-0.0052475194754453,-0.0090184447519403,-0.0031830265601211,-0.0093458624182369,0.0009519277253824,0.0111663691261231,-0.0078324269609355
2000-03-17,-0.0058064679266371,-0.0234219365512873,-0.0069930354909706,0.0231102722127456,0.0222850447894344,0.0225785696848115,-0.0061881385587017,0.000982414854532
2000-03-20,-0.0490651938986439,-0.02582431196657,0.0052493558861437,-0.0209871291646681,-0.0222850447894344,-0.0221029454190082,-0.0081022568507543,-0.012250696583512
2000-03-21,-0.0498100520701774,0.0135409205297599,0.0135207467958462,-0.0160345498472569,-0.0227930095285566,0.0019002381014887,0.0136733019002097,0.0179297483687654
2000-03-22,-0.0194741098353787,0.0155097788923326,-0.007257678306284,0.0107182162200238,0.0057471422555677,0.0080359685576407,-0.0012353306079927,0.0017559267022648
2000-03-23,-0.0054774648542115,0.0187915474611304,-0.0101098996016206,-0.0182899127509177,-0.021236319298028,-0.0170944333592997,0.0024691370569212,-0.0078278286202468
2000-03-24,0.0256656054232475,-0.0038711996260194,-0.00105170912411,0.0075716965308938,-0.0137526725520373,0.0166235127007263,-0.0080470876829751,0.0056812769130147
2000-03-27,-0.0082422971544486,0.027132099103132,-0.0162662709558745,0.0021528533611014,0.0068999780899963,0.0014120971986368,-0.0118788517781059,-0.0050920595729786
2000-03-28,-0.0255115876574087,0.0166755608184152,-0.0035714323675977,-0.0327898228229912,-0.0188404184619139,-0.0094518662079723,0.0037664827954768,-0.0033434980503264
2000-03-29,-0.0239084977926951,-0.021491531599,-0.0129638113719137,0.0088496152769828,0.0059880418446223,0.0047371002842693,0.0031279349869605,-0.023924586085245
2000-03-30,0.0094074071018952,-0.0093539569952756,0.0007246377128691,0.0271608222460502,0.0167739502704735,0.0159403281435182,0.0087065226600422,0.0054331555323714
2000-03-31,0.0074627212015894,0.0247520371063973,0.0082958095241556,0.0117209652981573,0.0260758376326473,0.0147740452713076,-0.0031007776782481,0.0123655345063047
2000-04-03,-0.0176265579915955,-0.0191983956194519,-0.0028776998276152,-0.0074428839070792,-0.0173081243793369,0.0018315023434682,-0.0031104224143924,0.0023757682922738
2000-04-04,-0.037783985619666,-0.0234645680534757,0.0224408348462761,-0.0096515494522213,-0.0077897180653332,-0.0147468110201502,-0.0119086333693229,0.0211316804737558
2000-04-05,0.0148208641112175,0.0231183675999573,-0.0102673941451802,0.0,0.001953125620882,0.0083218233374919,-0.002525253867194,-0.0054358510864711
2000-04-06,-0.0054347959859568,0.0232727820553757,-0.0039222728123373,-0.0217873541849069,-0.0098040000966213,-0.0223472986919963,-0.0353848431089668,-0.0009738047317406
2000-04-07,-0.0256272648898945,0.0050615933945152,-0.0003573342900269,0.0098630936551709,0.0185461635924868,0.0144896201760182,0.0065274383199634,-0.0019504589760566
2000-04-10,-0.0486903288975475,0.0,0.0057020824489075,-0.0098630936551709,-0.0224948360479029,-0.0126081520763126,0.0090674196379429,0.0089407787029673
2000-04-11,0.0120859983350354,-0.0074324666473315,-0.0007109847437787,-0.0166577977247941,0.0,-0.0075472056353831,0.005785937067044,-0.0044603971942878
2000-04-12,0.0512725816626868,0.0241217725713958,0.0,0.0100279391861244,0.0108215517431782,0.0178324762955561,-0.0032102756302482,0.0005829204478671
2000-04-13,-0.0011813350458309,0.0216118431154872,-0.0003556820240238,0.0088300794482716,0.0087677132533103,0.0013943762426551,-0.0096931292056596,0.0052310494175527
2000-04-14,0.0074583270168537,-0.0029197101033346,0.005321992337941,-0.005509655810969,-0.0077897180653332,-0.0107402386608921,-0.0216614967811794,0.0
2000-04-17,0.012437004460351,0.0256588804167627,-0.0017708522424761,-0.0099945307249962,-0.0098232617029436,-0.0018796998015782,-0.0133602521663402,-0.0062027723586537
2000-04-18,0.0084615889475911,-0.0191821738387734,-0.0039069486742056,0.0022296553272695,-0.0039564838950738,0.0046926411781926,0.0278532594689071,-0.0005834873257053
2000-04-19,0.0463981461569527,-0.0139771493711182,-0.0017809443709939,0.0143728289577582,0.0029688294938017,0.0065329210416225,0.005868944136527,-0.0013627958889075
2000-04-20,-0.0552460592352903,0.005874690524789,-0.002856124754837,-0.0044004471448211,-0.0079365495957368,-0.0023282897595908,-0.0039087997650527,-0.0262523711440658
2000-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-24,0.0061633477076683,0.0206126460601934,-0.0010731533850529,0.0054975399591947,-0.0009965122897384,0.0143487766137155,0.0,-0.0094444588279996
2000-04-25,-0.0276443533267842,-0.0086442030173983,-0.0046636855829422,0.0109052334822621,0.0059642323916735,-0.001839926922007,0.0302176639551054,0.0124399678077982
2000-04-26,-0.0272125635248849,-0.006775312254698,-0.0093931326469496,-0.0131006240456983,-0.0149778136970351,-0.0050773245469395,-0.0082671377048936,-0.0136520891683273
2000-04-27,0.0307593652726092,-0.011067821312886,0.0104712998672953,-0.0099393419025579,-0.0306459120460287,-0.014449097803415,0.006365393867076,0.0022211013674273
2000-04-28,0.0125099364066723,0.0277616279329508,-0.013379335359037,-0.0066815393334822,0.0051733172802208,-0.0113315660095505,0.002534855603188,0.0004033071238371
2000-05-01,0.005037794029957,0.0235971307602105,0.0003639672469661,0.0511815563015076,0.0354826883609078,0.0527167821724043,0.0063091691932647,0.0130197132083034
2000-05-02,0.0386704740828358,0.0003108969401692,0.0079739458391445,0.0084567100182235,0.0128650957968856,-0.0013522652500137,0.0279087881170765,0.0
2000-05-03,-0.005219996938758,-0.0286950162576045,0.0075526343549379,0.0177365108587075,0.0223635960868584,0.0116593249038974,-0.0024494807103399,0.0
2000-05-04,0.0085613774375943,-0.0060966015883743,0.0074960193942335,0.0020661164374722,0.0209332096664658,0.0004457321223778,0.0055029181972301,0.0193147510119258
2000-05-05,0.0114244839406372,-0.0267465389281056,-0.0039194776704469,-0.0082902029204738,-0.0142249909313472,-0.0107527917762615,0.0217137602237842,-0.0231030119474828
2000-05-08,0.0288933063959051,0.0468204964063843,-0.0089654536334133,-0.0295692081229486,-0.0144302648290288,-0.0140623773434622,-0.0053843982912342,0.0027927406940553
2000-05-09,0.0197398020445964,0.0040925604107664,0.0021590508566928,-0.0096931292056599,-0.0009694620245479,-0.0036613313212336,-0.0084337849297698,0.0039761483796394
2000-05-10,-0.0193838668210486,0.0412366116649598,0.0017956549985598,0.0245870215443941,0.0277397030891526,0.0266923786474562,-0.0024227752614252,-0.0005954153197638
2000-05-11,0.0353121814178321,0.0104964226549211,-0.0079251135255127,0.004214969359312,0.0279087881170765,-0.0017873105740955,0.0018176315213244,-0.0031815497109448
2000-05-12,0.0173680510821205,0.0005964807811804,0.0014456092145263,-0.007387896399889,-0.0055197932235975,-0.0135076344615416,0.0168071183163812,-0.0003984063797719
2000-05-15,0.0100773442666239,0.0124446050480837,-0.0018073382834007,0.011585174335229,0.0406743821500708,-0.0031782092586869,-0.0053715438019108,0.0007966540951109
2000-05-16,-0.0063705160962701,0.0151960843523457,-0.0007238509183231,-0.0137060659043672,-0.0035492495111419,-0.0109740470319765,0.0124890115707748,0.0167805734023851
2000-05-17,-0.0138867599915557,0.067561065813092,-0.0087273281208437,0.0,-0.0152264473312913,-0.0046083030861945,-0.0083086531390171,-0.0207702056642247
2000-05-18,0.033867444682039,0.0056764580048052,-0.0003652968077147,0.0105597602150027,-0.0182154398913407,0.0119376991588762,0.0035693077751205,0.0033922011975697
2000-05-19,-0.0146133454046433,0.0305265906591554,0.003282877287237,0.0083682496705161,0.0155041865359644,0.0122478283148463,-0.0023781224049674,-0.0049925216031208
2000-05-22,-0.0437676692338278,-0.0206029474669489,0.0058097476413214,0.0041580101486635,0.014375809120307,-0.002708805268087,-0.0137850549707416,0.0039960093133819
2000-05-23,0.0059243943972031,0.0177229873666768,-0.0054456478739641,-0.0114763909563428,0.0035618915663606,-0.0077150371329537,0.0030129579888305,0.0001993819167207
2000-05-24,0.0391806204053857,0.0657013214880484,-0.0032816802468795,-0.0137350283901529,-0.0062416609234761,-0.0119158146823972,0.0059988182292534,-0.004796172263493
2000-05-25,0.0191931768639705,0.0392395990728844,-0.0113867162340923,-0.0193346517074557,0.0,-0.0280523303480997,-0.0059988182292534,-0.0145281005629098
2000-05-26,-0.0168571170664226,0.0393478206409911,0.0055258935971096,0.0129312146722488,0.0044623010233983,0.0131890748403726,-0.0006018658020985,0.0034493287725092
2000-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-30,0.011599135843352,-0.0118722855677955,0.0003673094623488,-0.0404205761700469,-0.0234244944632129,-0.0328210196908278,-0.0231435420987036,0.0022255952535155
2000-05-31,-0.0451559193721946,0.0004592422583582,-0.0022058832474121,0.0033389012655149,0.0018214941283911,0.0009666506310948,0.0036900410874539,0.0034298429668944
2000-06-01,0.0382125950650364,-0.0693864947945333,0.0029400976709963,0.002219756738313,-0.0155894949971937,0.0096154586994421,-0.0036900410874539,0.0
2000-06-02,0.0069433243071581,-0.0051807196175468,0.0321385305769901,0.0154018446115067,0.0027688065681328,0.0213025807038684,-0.0230611653197978,0.0169749457901324
2000-06-05,-0.0216494716968536,0.0841629014739355,0.0141145603624472,-0.0209605026153347,-0.0195445960729703,-0.0084666545278597,0.0112853862316665,0.0049382816405827
2000-06-06,0.0016820861829849,-0.0239311926759802,0.0125349830696963,0.0066666913581894,0.0037523496185505,0.0023590480390627,0.0031123585659233,0.0068728792877619
2000-06-07,0.0067001925698195,-0.0847697451587516,-0.0062478509383634,-0.0269376557318086,-0.0103530336499026,-0.0151949742150714,-0.0125079804556672,0.0019550348358032
2000-06-08,-0.0056922973055955,0.0465545812317578,-0.0112045990128626,-0.003418806748785,0.0084786188555519,-0.0019157093981387,0.0037688486822289,-0.0045023076935115
2000-06-09,0.0140048971249608,0.0065115387435765,-0.0014094435032339,0.0011409014357912,0.0121213605323449,-0.0014391942997455,0.0006267627908091,-0.0068904692349724
2000-06-12,0.0497357907174391,0.012422519998557,0.0101737414968221,-0.0514733502053399,-0.0149395869161867,-0.0198794425363617,-0.0043956114730381,-0.0039588333572042
2000-06-13,0.0255068260360764,-0.0129034048359077,-0.0034965070587293,-0.0024038473113945,-0.0037700327405412,0.0,0.0087719860728369,-0.0033773748205885
2000-06-14,0.0088672037962802,0.023295562603522,0.021140971038438,-0.0218986853076375,-0.0133081812024951,0.0004895960930113,0.0093139450088841,0.0128523766172918
2000-06-15,0.0030395160178966,0.0474914336077896,-0.0068823396229413,0.0122250911292587,0.0057252064780399,-0.00146950797936,0.0110634195442552,-0.0025572945971741
2000-06-16,-0.0189956692111747,0.0055859825732624,-0.0031125738426727,0.0072639544582253,0.0009510224207041,-0.0103474685254241,0.0073081933067246,0.0015744935352659
2000-06-19,-0.0199944180345119,-0.0994855512148056,-0.01079585620346,-0.0084797600791146,0.0216275472641074,0.0004951720824131,0.0048426244757879,-0.0082938864059349
2000-06-20,0.0420203925948654,0.0107712179688319,0.000350078771298,-0.0159414779976883,0.0184337016888385,-0.0079523281904956,-0.0182820448374491,-0.0015876169240625
2000-06-21,-0.0521695440951082,0.0638991641262496,0.0003499562590398,0.0061614489440486,0.0118022250566278,0.0109182226038733,0.014046032451843,-0.0129936860619883
2000-06-22,0.0258038231081298,0.0387549899338335,-0.0024522695771409,-0.0036923118871277,0.0018034269991504,-0.0094223360122907,-0.0085262392282451,0.0016083638368629
2000-06-23,0.0018621979310649,-0.0228924320862233,-0.0084537312190811,-0.016159456665604,-0.0191001713734193,-0.0075019106517943,-0.0085995615956776,-0.0040257703324013
2000-06-26,-0.0194120059242242,0.0248680665780132,0.0031785299584274,-0.0266682470821617,0.0064073445750008,0.0030075210639557,0.0153048595013389,0.0054309698008028
2000-06-27,0.0135031098638496,0.0272567165593091,0.0070274358074566,0.0127878980497557,-0.0009128252573598,-0.0045146803545268,-0.0067052979056612,-0.0054309698008028
2000-06-28,-0.005003137390608,-0.070045190116305,0.0238724362064823,-0.020539874854073,-0.0082531417567208,-0.0177534462512438,0.0012224940397811,0.0062330552659013
2000-06-29,0.0253805019437471,0.0122840489168909,-0.0061728591070808,0.0103226723074181,0.000920386627329,0.0045953616737328,-0.0129113382900941,0.0016022434831677
2000-06-30,-0.0067464223988542,0.011911591563489,0.0027481982257162,-0.0379378393403921,-0.0461258233953758,-0.0273706732357856,0.0092393635399731,0.0071784954321549
2000-07-03,0.0,0.0,0.0,-0.0229275046437047,-0.055459755371368,-0.0190280582423083,0.0,0.0
2000-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-05,-0.0579551112095315,-0.085550100548406,-0.0214987475710923,0.0108549234094361,0.0101317989304074,0.008501645255321,-0.002455495401976,-0.0079792962757505
2000-07-06,-0.0224209853652426,-0.0105199746951178,-0.0024565725637026,-0.0190741477625682,-0.0142134372500555,-0.0037105793965359,-0.0123687414815252,0.0022006610861922
2000-07-07,0.0096234358083302,0.0470788184702704,0.0,0.0109440216793172,0.004081638319648,0.005824745088871,0.003106557329061,-0.0036036075032985
2000-07-10,-0.0196771397935795,-0.0080094656684341,0.0010535558481103,-0.0178453603200097,0.0071030232682467,-0.0005281225367008,0.0092621841524641,0.0040032079082164
2000-07-11,0.0003367570329855,0.006835618838024,-0.0056318346673913,-0.0125437184785308,-0.0010116338748442,-0.0042350513272113,0.0055164099436544,-0.0086267964042785
2000-07-12,0.0206605149655172,-0.0545502027109865,-0.006729262156182,0.0041987465463497,-0.0163268932874292,0.0068728792877621,0.0073081933067246,0.0026159588315743
2000-07-13,0.0372271503021441,0.0329418587037517,-0.0017784105700906,0.0041811907604012,0.0081967672041791,-0.0164678356281511,-0.0006069802917766,0.0014057638623892
2000-07-14,-0.0022268181621076,-0.0038480085961734,0.0035536640098685,-0.0253534706864568,-0.0102565001671894,-0.0032188868994715,-0.0006073489406252,0.0040056132068004
2000-07-17,-0.0183196510161485,-0.0363140980810654,0.0081258175429335,0.02256795356503,0.0071905805453544,-0.0167980108067844,0.0210407521716005,0.0029937154381625
2000-07-18,0.0353709008888074,0.0104400649966833,-0.0038780235451465,0.0083333815591446,-0.0123585507037971,-0.0043811680155627,0.0005947071242776,0.0007968127911628
2000-07-19,-0.0164145099593913,-0.0403687507291463,-0.0124401817581984,0.0055172553747544,0.0133815686958316,-0.0066079535600316,0.0011883542693786,-0.0079968438954045
2000-07-20,-0.0157180461304968,-0.0061983669523391,0.0028571448007799,0.0231145572995732,0.0091603693986641,0.0077050463744052,0.0017798877436963,0.0028061754233426
2000-07-21,-0.0797194492255948,-0.0067585388532867,0.0007130125079255,0.0093646169310428,0.0020242921892306,0.0092770105988009,0.0228547890974049,-0.0141102925649851
2000-07-24,-0.0190885965625224,-0.0315299664537302,-0.0046436947172292,-0.0174618271636628,-0.0071030232682467,-0.0070864292189822,0.0011580777206276,0.0040518694008782
2000-07-25,-0.0025013413077528,-0.0149155307564474,0.0,-0.0095303648506934,0.0,-0.0093432941306819,0.0023121397583795,0.0092574619679022
2000-07-26,-0.0050215313552346,0.0277533641980252,0.001431127256783,-0.0123883208569521,-0.0051046563116825,-0.0044272346800964,-0.0104469899646553,-0.0080450956848316
2000-07-27,0.0075228726629874,0.0150339110071835,-0.0039405388622091,0.00276625349289,0.0061224681043832,0.0038749010565544,0.0121775932232345,0.0030245007429183
2000-07-28,0.0056939655616732,0.0065231803391236,-0.0032356670329516,-0.0041522551007675,0.0091139871377068,-0.0099945307249962,0.0011520738601453,0.0066218763088869
2000-07-31,-0.0269752015210222,-0.0186381560112489,-0.0032461705692385,0.0,-0.0070814661127842,-0.0044742803949207,0.0068847087774971,0.0075712654963182
2000-08-01,0.0130389388049003,0.0549036214528595,0.0003612064334008,-0.0027777795639023,-0.0050890695074707,-0.0090090699423663,-0.0011441648845454,-0.0019868872024175
2000-08-02,0.0167711335019689,0.0553732469827794,-0.0014456092145263,0.0041637811717798,0.0050890695074707,0.0078873648331665,-0.0040149179254819,-0.0009949259600934
2000-08-03,0.0140550451436443,0.0085066675543279,-0.0112748966725408,-0.0027739268827255,-0.0163770292813225,-0.0129908632931972,-0.0011500863832373,-0.0035899520007236
2000-08-04,0.044360736248993,0.0107653742702382,-0.0029304050274161,-0.0069686693160937,-0.0219101096357441,-0.0062731885220772,0.0045924305742101,-0.0124649784423618
2000-08-07,-0.0356756026207638,0.0120316120523993,0.0018325092172268,-0.0056101128907668,-0.0148780640261794,-0.0068886609951848,-0.0022935789870994,0.0054474057837152
2000-08-08,0.0072376673002305,0.0139319371168376,-0.0010991025103521,0.0097971392449833,0.012766130823036,0.0188307989394891,-0.0109669208845184,-0.0070671672230924
2000-08-09,0.0413712941770221,0.0022655197728023,-0.004408530284766,-0.006988148633928,-0.0042372944755157,-0.0039648876636597,0.0138330736061269,-0.003450729091444
2000-08-10,0.0320987194223674,0.0110274550583513,0.0014716706114565,-0.0056258938821684,0.0010610080570945,0.0118478113670157,-0.010356824450766,0.0014223308300513
2000-08-11,-0.0102630791794822,0.0015654705198644,0.0113326016345309,-0.0142047842983172,0.0042328105526205,0.0139239230889813,-0.0058004803004412,0.0040526904506232
2000-08-14,0.0292269850384738,-0.0357140196342031,-0.0025477720787989,0.0057061495768548,0.0073645782622087,0.0005529444431733,0.0086881519576378,-0.0075104382260104
2000-08-15,-0.0084892822363182,-0.019645159379942,0.0007285974821407,0.0,0.0083507792174195,0.0115417604401706,0.0040287824277019,-0.0051067417691417
2000-08-16,0.0040964292355827,0.0414075575747368,0.0097844592878617,0.015526070528919,0.0123968529768285,0.0162605208717803,-0.0046056500525829,-0.0016396806297127
2000-08-17,0.0043928530007355,-0.0015874819072589,0.0014414416910213,0.0,-0.0165635256716747,-0.0108109161042149,0.0028810161097312,0.0016396806297127
2000-08-18,0.0015642111745601,0.0067858211079694,-0.0032461705692385,-0.0070274358074566,-0.0031364374901299,-0.0038116027633261,-0.0046136183335127,-0.005750683336235
2000-08-21,0.0148932321533279,0.0677597700810601,-0.0061605558129862,-0.0056577237198585,-0.0105264129869873,0.0081500043619238,-0.0127983131433094,0.0026740733819925
2000-08-22,-0.0392576710274688,-0.049000845725041,-0.0058330460684929,-0.0042643987864572,-0.0063694482854801,-0.0076045993852194,0.0040899852515252,-0.0041169263582674
2000-08-23,0.0253017924812826,0.0186306758631304,-0.0088138653574159,-0.0014255169912216,-0.0042689499195756,0.0021786500992222,-0.0011668612759203,-0.0103670843495105
2000-08-24,-0.0122546702510111,-0.0142156576540137,0.006617671209673,0.004270469123452,0.0263867551731946,0.0048846772836075,0.0064009528995184,0.0128392734948996
2000-08-25,0.0125669263035095,0.0191977972781736,0.0043875755944471,0.0028368813351997,0.0062305497506365,0.0,0.0005798782418217,0.007175838070071
2000-08-28,0.0258874240550608,0.0122411063589553,-0.0003648969206695,0.016854331554982,0.0041322372849101,0.0182408491017911,-0.0029027596579614,0.0081383969029713
2000-08-29,-0.0039628157331388,-0.0144042047580819,-0.0021921820982218,0.0261183231411124,0.0314587078177917,0.0293368341059654,0.0218525084376235,0.0024286593601265
2000-08-30,0.0175602453556531,0.0388625186164997,0.0072886620047061,-0.0150378773645405,-0.0161131381431314,-0.0051759949926299,0.0068027473227525,-0.0034423441909727
2000-08-31,-0.006020487781583,-0.0039653605126703,0.0151354240651002,0.0123204843880406,0.0181091467898468,0.0266272771881999,0.0,0.0146987444514692
2000-09-01,0.0078195887166301,0.0110222598691247,-0.0046603418278099,-0.0068259650703996,-0.0019960086467154,-0.0040506384498462,0.004509590505975,0.0001998600985966
